Date,Country,Confirmed,Recovered,Deaths
3/31/2020,Serbia,900,0,16
3/31/2020,Seychelles,10,0,0
3/31/2020,Sierra Leone,1,0,0
3/31/2020,Singapore,926,240,3
3/31/2020,Slovakia,363,3,0
3/31/2020,Slovenia,802,10,15
3/31/2020,Somalia,5,1,0
3/31/2020,South Africa,1353,31,5
3/31/2020,South Sudan,0,0,0
3/31/2020,Spain,95923,19259,8464
3/31/2020,Sri Lanka,143,17,2
3/31/2020,Sudan,7,1,2
3/31/2020,Suriname,9,0,0
3/31/2020,Sweden,4435,16,180
3/31/2020,Switzerland,16605,1823,433
3/31/2020,Syria,10,0,2
3/31/2020,Taiwan*,322,39,5
3/31/2020,Tajikistan,0,0,0
3/31/2020,Tanzania,19,1,1
3/31/2020,Thailand,1651,342,10
3/31/2020,Timor-Leste,1,0,0
3/31/2020,Togo,34,10,1
3/31/2020,Trinidad and Tobago,87,1,3
3/31/2020,Tunisia,394,3,10
3/31/2020,Turkey,13531,243,214
3/31/2020,US,188172,7024,5367
3/31/2020,Uganda,44,0,0
3/31/2020,Ukraine,645,10,17
3/31/2020,United Arab Emirates,664,61,6
3/31/2020,United Kingdom,25481,179,2429
3/31/2020,Uruguay,338,41,1
3/31/2020,Uzbekistan,172,7,2
3/31/2020,Venezuela,135,39,3
3/31/2020,Vietnam,212,58,0
3/31/2020,West Bank and Gaza,119,18,1
3/31/2020,Western Sahara,0,0,0
3/31/2020,Yemen,0,0,0
3/31/2020,Zambia,35,0,0
3/31/2020,Zimbabwe,8,0,1
4/1/2020,Afghanistan,237,5,4
4/1/2020,Albania,259,67,15
4/1/2020,Algeria,847,61,58
4/1/2020,Andorra,390,10,14
4/1/2020,Angola,8,1,2
4/1/2020,Antigua and Barbuda,7,0,0
4/1/2020,Argentina,1054,248,28
4/1/2020,Armenia,571,31,4
4/1/2020,Australia,4862,422,20
4/1/2020,Austria,10711,1436,146
4/1/2020,Azerbaijan,359,26,5
4/1/2020,Bahamas,21,1,1
4/1/2020,Bahrain,569,337,4
4/1/2020,Bangladesh,54,25,6
4/1/2020,Barbados,34,0,0
4/1/2020,Belarus,163,53,2
4/1/2020,Belgium,13964,2132,828
4/1/2020,Belize,3,0,0
4/1/2020,Benin,13,1,0
4/1/2020,Bhutan,4,0,0
4/1/2020,Bolivia,115,1,7
4/1/2020,Bosnia and Herzegovina,459,19,13
4/1/2020,Botswana,4,0,1
4/1/2020,Brazil,6836,127,240
4/1/2020,Brunei,131,52,1
4/1/2020,Bulgaria,422,20,10
4/1/2020,Burkina Faso,282,46,16
4/1/2020,Burma,15,0,1
4/1/2020,Burundi,2,0,0
4/1/2020,Cabo Verde,6,0,1
4/1/2020,Cambodia,109,25,0
4/1/2020,Cameroon,233,10,6
4/1/2020,Canada,9560,1324,109
4/1/2020,Central African Republic,3,0,0
4/1/2020,Chad,7,0,0
4/1/2020,Chile,3031,234,16
4/1/2020,China,82361,76405,3316
4/1/2020,Colombia,1065,39,17
4/1/2020,Comoros,0,0,0
4/1/2020,Congo (Brazzaville),19,0,0
4/1/2020,Congo (Kinshasa),109,3,9
4/1/2020,Costa Rica,375,4,2
4/1/2020,Cote d'Ivoire,190,9,1
4/1/2020,Croatia,963,73,6
4/1/2020,Cuba,212,12,6
4/1/2020,Cyprus,320,28,9
4/1/2020,Czechia,3508,61,39
4/1/2020,Denmark,3290,971,104
4/1/2020,Diamond Princess,712,603,11
4/1/2020,Djibouti,33,0,0
4/1/2020,Dominica,12,0,0
4/1/2020,Dominican Republic,1284,9,57
4/1/2020,Ecuador,2748,58,93
4/1/2020,Egypt,779,179,52
4/1/2020,El Salvador,32,0,1
4/1/2020,Equatorial Guinea,15,1,0
4/1/2020,Eritrea,15,0,0
4/1/2020,Estonia,779,33,5
4/1/2020,Eswatini,9,0,0
4/1/2020,Ethiopia,29,2,0
4/1/2020,Fiji,5,0,0
4/1/2020,Finland,1446,10,17
4/1/2020,France,57749,11053,4414
4/1/2020,Gabon,18,0,1
4/1/2020,Gambia,4,2,1
4/1/2020,Georgia,117,23,0
4/1/2020,Germany,77872,18700,920
4/1/2020,Ghana,195,31,5
4/1/2020,Greece,1415,52,50
4/1/2020,Grenada,9,0,0
4/1/2020,Guatemala,39,12,1
4/1/2020,Guinea,30,0,0
4/1/2020,Guinea-Bissau,9,0,0
4/1/2020,Guyana,19,0,2
4/1/2020,Haiti,16,1,0
4/1/2020,Holy See,6,0,0
4/1/2020,Honduras,172,3,10
4/1/2020,Hungary,525,40,20
4/1/2020,Iceland,1220,225,2
4/1/2020,India,1998,148,58
4/1/2020,Indonesia,1677,103,157
4/1/2020,Iran,47593,15473,3036
4/1/2020,Iraq,728,182,52
4/1/2020,Ireland,3447,5,85
4/1/2020,Israel,6092,241,26
4/1/2020,Italy,110574,16847,13155
4/1/2020,Jamaica,44,2,3
4/1/2020,Japan,2178,472,57
4/1/2020,Jordan,278,36,5
4/1/2020,Kazakhstan,380,26,3
4/1/2020,Kenya,81,3,1
4/1/2020,"Korea, South",9887,5567,165
4/1/2020,Kosovo,125,10,1
4/1/2020,Kuwait,317,80,0
4/1/2020,Kyrgyzstan,111,3,0
4/1/2020,Laos,10,0,0
4/1/2020,Latvia,446,1,0
4/1/2020,Lebanon,479,43,14
4/1/2020,Lesotho,0,0,0
4/1/2020,Liberia,6,0,0
4/1/2020,Libya,10,0,0
4/1/2020,Liechtenstein,68,0,0
4/1/2020,Lithuania,581,7,8
4/1/2020,Luxembourg,2319,80,29
4/1/2020,MS Zaandam,9,0,2
4/1/2020,Madagascar,57,0,0
4/1/2020,Malawi,0,0,0
4/1/2020,Malaysia,2908,645,45
4/1/2020,Maldives,19,13,0
4/1/2020,Mali,31,0,3
4/1/2020,Malta,188,2,0
4/1/2020,Mauritania,6,2,1
4/1/2020,Mauritius,161,0,6
4/1/2020,Mexico,1378,35,37
4/1/2020,Moldova,423,23,5
4/1/2020,Monaco,55,2,1
4/1/2020,Mongolia,14,2,0
4/1/2020,Montenegro,123,0,2
4/1/2020,Morocco,654,29,39
4/1/2020,Mozambique,10,0,0
4/1/2020,Namibia,14,2,0
4/1/2020,Nepal,5,1,0
4/1/2020,Netherlands,13696,260,1175
4/1/2020,New Zealand,708,83,1
4/1/2020,Nicaragua,5,0,1
4/1/2020,Niger,74,0,5
4/1/2020,Nigeria,174,9,2
4/1/2020,North Macedonia,354,17,11
4/1/2020,Norway,4863,13,44
4/1/2020,Oman,210,34,1
4/1/2020,Pakistan,2118,94,27
4/1/2020,Panama,1181,9,30
4/1/2020,Papua New Guinea,1,0,0
4/1/2020,Paraguay,69,1,3
4/1/2020,Peru,1323,394,38
4/1/2020,Philippines,2311,50,96
4/1/2020,Poland,2554,47,43
4/1/2020,Portugal,8251,43,187
4/1/2020,Qatar,835,71,2
4/1/2020,Romania,2460,252,92
4/1/2020,Russia,2777,190,24
4/1/2020,Rwanda,82,0,0
4/1/2020,Saint Kitts and Nevis,8,0,0
4/1/2020,Saint Lucia,13,1,0
4/1/2020,Saint Vincent and the Grenadines,1,1,0
4/1/2020,San Marino,236,13,26
4/1/2020,Sao Tome and Principe,0,0,0
4/1/2020,Saudi Arabia,1720,264,16
4/1/2020,Senegal,190,45,1
4/1/2020,Serbia,1060,0,28
4/1/2020,Seychelles,10,0,0
4/1/2020,Sierra Leone,2,0,0
4/1/2020,Singapore,1000,245,3
4/1/2020,Slovakia,400,3,1
4/1/2020,Slovenia,841,10,15
4/1/2020,Somalia,5,1,0
4/1/2020,South Africa,1380,50,5
4/1/2020,South Sudan,0,0,0
4/1/2020,Spain,104118,22647,9387
4/1/2020,Sri Lanka,146,21,3
4/1/2020,Sudan,7,2,2
4/1/2020,Suriname,10,0,0
4/1/2020,Sweden,4947,103,239
4/1/2020,Switzerland,17768,2967,488
4/1/2020,Syria,10,0,2
4/1/2020,Taiwan*,329,39,5
4/1/2020,Tajikistan,0,0,0
4/1/2020,Tanzania,20,1,1
4/1/2020,Thailand,1771,505,12
4/1/2020,Timor-Leste,1,0,0
4/1/2020,Togo,36,10,2
4/1/2020,Trinidad and Tobago,90,1,5
4/1/2020,Tunisia,423,5,12
4/1/2020,Turkey,15679,333,277
4/1/2020,US,213602,8474,6511
4/1/2020,Uganda,44,0,0
4/1/2020,Ukraine,794,13,20
4/1/2020,United Arab Emirates,814,61,8
4/1/2020,United Kingdom,29865,179,3100
4/1/2020,Uruguay,350,62,2
4/1/2020,Uzbekistan,181,12,2
4/1/2020,Venezuela,143,41,3
4/1/2020,Vietnam,218,63,0
4/1/2020,West Bank and Gaza,134,18,1
4/1/2020,Western Sahara,0,0,0
4/1/2020,Yemen,0,0,0
4/1/2020,Zambia,36,0,0
4/1/2020,Zimbabwe,8,0,1
4/2/2020,Afghanistan,273,10,6
4/2/2020,Albania,277,76,16
4/2/2020,Algeria,986,61,86
4/2/2020,Andorra,428,10,15
4/2/2020,Angola,8,1,2
4/2/2020,Antigua and Barbuda,9,0,0
4/2/2020,Argentina,1133,256,36
4/2/2020,Armenia,663,33,7
4/2/2020,Australia,5116,520,24
4/2/2020,Austria,11129,1749,158
4/2/2020,Azerbaijan,400,26,5
4/2/2020,Bahamas,24,1,1
4/2/2020,Bahrain,643,381,4
4/2/2020,Bangladesh,56,25,6
4/2/2020,Barbados,46,0,0
4/2/2020,Belarus,304,53,4
4/2/2020,Belgium,15348,2495,1011
4/2/2020,Belize,3,0,0
4/2/2020,Benin,13,1,0
4/2/2020,Bhutan,5,1,0
4/2/2020,Bolivia,123,1,8
4/2/2020,Bosnia and Herzegovina,533,20,16
4/2/2020,Botswana,4,0,1
4/2/2020,Brazil,8044,127,324
4/2/2020,Brunei,133,56,1
4/2/2020,Bulgaria,457,25,10
4/2/2020,Burkina Faso,288,50,16
4/2/2020,Burma,20,0,1
4/2/2020,Burundi,3,0,0
4/2/2020,Cabo Verde,6,0,1
4/2/2020,Cambodia,110,34,0
4/2/2020,Cameroon,306,10,7
4/2/2020,Canada,11284,1735,139
4/2/2020,Central African Republic,3,0,0
4/2/2020,Chad,8,0,0
4/2/2020,Chile,3404,335,18
4/2/2020,China,82432,76565,3322
4/2/2020,Colombia,1161,55,19
4/2/2020,Comoros,0,0,0
4/2/2020,Congo (Brazzaville),22,2,2
4/2/2020,Congo (Kinshasa),134,3,13
4/2/2020,Costa Rica,396,6,2
4/2/2020,Cote d'Ivoire,194,15,1
4/2/2020,Croatia,1011,88,7
4/2/2020,Cuba,233,13,6
4/2/2020,Cyprus,356,28,10
4/2/2020,Czechia,3858,67,44
4/2/2020,Denmark,3573,1172,123
4/2/2020,Diamond Princess,712,619,11
4/2/2020,Djibouti,40,0,0
4/2/2020,Dominica,12,0,0
4/2/2020,Dominican Republic,1380,16,60
4/2/2020,Ecuador,3163,65,120
4/2/2020,Egypt,865,201,58
4/2/2020,El Salvador,41,0,2
4/2/2020,Equatorial Guinea,15,1,0
4/2/2020,Eritrea,22,0,0
4/2/2020,Estonia,858,45,11
4/2/2020,Eswatini,9,0,0
4/2/2020,Ethiopia,29,3,0
4/2/2020,Fiji,7,0,0
4/2/2020,Finland,1518,300,19
4/2/2020,France,59929,12548,5398
4/2/2020,Gabon,21,0,1
4/2/2020,Gambia,4,2,1
4/2/2020,Georgia,134,26,0
4/2/2020,Germany,84794,22440,1107
4/2/2020,Ghana,204,31,5
4/2/2020,Greece,1544,61,53
4/2/2020,Grenada,10,0,0
4/2/2020,Guatemala,47,12,1
4/2/2020,Guinea,52,0,0
4/2/2020,Guinea-Bissau,9,0,0
4/2/2020,Guyana,19,0,4
4/2/2020,Haiti,16,1,0
4/2/2020,Holy See,7,0,0
4/2/2020,Honduras,219,3,14
4/2/2020,Hungary,585,42,21
4/2/2020,Iceland,1319,284,4
4/2/2020,India,2543,191,72
4/2/2020,Indonesia,1790,112,170
4/2/2020,Iran,50468,16711,3160
4/2/2020,Iraq,772,202,54
4/2/2020,Ireland,3849,5,98
4/2/2020,Israel,6857,338,36
4/2/2020,Italy,115242,18278,13915
4/2/2020,Jamaica,47,2,3
4/2/2020,Japan,2495,472,62
4/2/2020,Jordan,299,45,5
4/2/2020,Kazakhstan,435,27,3
4/2/2020,Kenya,110,4,3
4/2/2020,"Korea, South",9976,5828,169
4/2/2020,Kosovo,125,10,1
4/2/2020,Kuwait,342,81,0
4/2/2020,Kyrgyzstan,116,5,0
4/2/2020,Laos,10,0,0
4/2/2020,Latvia,458,31,0
4/2/2020,Lebanon,494,46,16
4/2/2020,Lesotho,0,0,0
4/2/2020,Liberia,6,0,0
4/2/2020,Libya,11,0,1
4/2/2020,Liechtenstein,75,0,0
4/2/2020,Lithuania,649,7,9
4/2/2020,Luxembourg,2487,80,30
4/2/2020,MS Zaandam,9,0,2
4/2/2020,Madagascar,59,0,0
4/2/2020,Malawi,3,0,0
4/2/2020,Malaysia,3116,767,50
4/2/2020,Maldives,19,13,0
4/2/2020,Mali,36,0,3
4/2/2020,Malta,196,2,0
4/2/2020,Mauritania,6,2,1
4/2/2020,Mauritius,169,0,7
4/2/2020,Mexico,1510,35,50
4/2/2020,Moldova,505,23,6
4/2/2020,Monaco,60,2,1
4/2/2020,Mongolia,14,2,0
4/2/2020,Montenegro,144,0,2
4/2/2020,Morocco,708,31,44
4/2/2020,Mozambique,10,0,0
4/2/2020,Namibia,14,3,0
4/2/2020,Nepal,6,1,0
4/2/2020,Netherlands,14788,260,1341
4/2/2020,New Zealand,797,92,1
4/2/2020,Nicaragua,5,0,1
4/2/2020,Niger,98,0,5
4/2/2020,Nigeria,184,20,2
4/2/2020,North Macedonia,384,17,11
4/2/2020,Norway,5147,32,50
4/2/2020,Oman,231,57,1
4/2/2020,Pakistan,2421,125,34
4/2/2020,Panama,1317,9,32
4/2/2020,Papua New Guinea,1,0,0
4/2/2020,Paraguay,77,2,3
4/2/2020,Peru,1414,537,55
4/2/2020,Philippines,2633,51,107
4/2/2020,Poland,2946,56,57
4/2/2020,Portugal,9034,68,209
4/2/2020,Qatar,949,72,3
4/2/2020,Romania,2738,267,115
4/2/2020,Russia,3548,235,30
4/2/2020,Rwanda,84,0,0
4/2/2020,Saint Kitts and Nevis,9,0,0
4/2/2020,Saint Lucia,13,1,0
4/2/2020,Saint Vincent and the Grenadines,2,1,0
4/2/2020,San Marino,245,21,30
4/2/2020,Sao Tome and Principe,0,0,0
4/2/2020,Saudi Arabia,1885,328,21
4/2/2020,Senegal,195,55,1
4/2/2020,Serbia,1171,0,31
4/2/2020,Seychelles,10,0,0
4/2/2020,Sierra Leone,2,0,0
4/2/2020,Singapore,1049,266,4
4/2/2020,Slovakia,426,5,1
4/2/2020,Slovenia,897,70,17
4/2/2020,Somalia,5,1,0
4/2/2020,South Africa,1462,50,5
4/2/2020,South Sudan,0,0,0
4/2/2020,Spain,112065,26743,10348
4/2/2020,Sri Lanka,151,21,4
4/2/2020,Sudan,8,2,2
4/2/2020,Suriname,10,0,0
4/2/2020,Sweden,5568,103,308
4/2/2020,Switzerland,18827,4013,536
4/2/2020,Syria,16,0,2
4/2/2020,Taiwan*,339,45,5
4/2/2020,Tajikistan,0,0,0
4/2/2020,Tanzania,20,2,1
4/2/2020,Thailand,1875,505,15
4/2/2020,Timor-Leste,1,0,0
4/2/2020,Togo,39,17,2
4/2/2020,Trinidad and Tobago,94,1,5
4/2/2020,Tunisia,455,5,14
4/2/2020,Turkey,18135,415,356
4/2/2020,US,244008,9001,7938
4/2/2020,Uganda,45,0,0
4/2/2020,Ukraine,897,19,22
4/2/2020,United Arab Emirates,1024,96,8
4/2/2020,United Kingdom,34173,192,3752
4/2/2020,Uruguay,369,68,4
4/2/2020,Uzbekistan,205,25,2
4/2/2020,Venezuela,146,43,5
4/2/2020,Vietnam,233,75,0
4/2/2020,West Bank and Gaza,161,18,1
4/2/2020,Western Sahara,0,0,0
4/2/2020,Yemen,0,0,0
4/2/2020,Zambia,39,0,1
4/2/2020,Zimbabwe,9,0,1
4/3/2020,Afghanistan,281,10,6
4/3/2020,Albania,304,89,17
4/3/2020,Algeria,1171,62,105
4/3/2020,Andorra,439,16,16
4/3/2020,Angola,8,1,2
4/3/2020,Antigua and Barbuda,15,0,0
4/3/2020,Argentina,1265,266,39
4/3/2020,Armenia,736,43,7
4/3/2020,Australia,5330,649,28
4/3/2020,Austria,11524,2022,168
4/3/2020,Azerbaijan,443,32,5
4/3/2020,Bahamas,24,1,1
4/3/2020,Bahrain,672,382,4
4/3/2020,Bangladesh,61,26,6
4/3/2020,Barbados,51,0,0
4/3/2020,Belarus,351,53,4
4/3/2020,Belgium,16770,2872,1143
4/3/2020,Belize,4,0,0
4/3/2020,Benin,16,2,0
4/3/2020,Bhutan,5,2,0
4/3/2020,Bolivia,132,1,9
4/3/2020,Bosnia and Herzegovina,579,27,17
4/3/2020,Botswana,4,0,1
4/3/2020,Brazil,9056,127,359
4/3/2020,Brunei,134,65,1
4/3/2020,Bulgaria,485,30,14
4/3/2020,Burkina Faso,302,50,16
4/3/2020,Burma,20,0,1
4/3/2020,Burundi,3,0,0
4/3/2020,Cabo Verde,6,0,1
4/3/2020,Cambodia,114,35,0
4/3/2020,Cameroon,509,17,8
4/3/2020,Canada,12437,2175,179
4/3/2020,Central African Republic,8,0,0
4/3/2020,Chad,8,0,0
4/3/2020,Chile,3737,427,22
4/3/2020,China,82511,76760,3326
4/3/2020,Colombia,1267,55,25
4/3/2020,Comoros,0,0,0
4/3/2020,Congo (Brazzaville),22,2,2
4/3/2020,Congo (Kinshasa),134,3,13
4/3/2020,Costa Rica,416,11,2
4/3/2020,Cote d'Ivoire,218,19,1
4/3/2020,Croatia,1079,92,8
4/3/2020,Cuba,269,15,6
4/3/2020,Cyprus,396,28,11
4/3/2020,Czechia,4091,72,53
4/3/2020,Denmark,3946,1287,139
4/3/2020,Diamond Princess,712,619,11
4/3/2020,Djibouti,49,8,0
4/3/2020,Dominica,12,0,0
4/3/2020,Dominican Republic,1488,16,68
4/3/2020,Ecuador,3368,65,145
4/3/2020,Egypt,985,216,66
4/3/2020,El Salvador,46,0,2
4/3/2020,Equatorial Guinea,16,1,0
4/3/2020,Eritrea,22,0,0
4/3/2020,Estonia,961,48,12
4/3/2020,Eswatini,9,0,0
4/3/2020,Ethiopia,35,3,0
4/3/2020,Fiji,7,0,0
4/3/2020,Finland,1615,300,20
4/3/2020,France,65202,14135,6520
4/3/2020,Gabon,21,1,1
4/3/2020,Gambia,4,2,1
4/3/2020,Georgia,155,28,0
4/3/2020,Germany,91159,24575,1275
4/3/2020,Ghana,205,31,5
4/3/2020,Greece,1613,78,63
4/3/2020,Grenada,12,0,0
4/3/2020,Guatemala,50,12,1
4/3/2020,Guinea,73,2,0
4/3/2020,Guinea-Bissau,15,0,0
4/3/2020,Guyana,23,0,4
4/3/2020,Haiti,18,1,0
4/3/2020,Holy See,7,0,0
4/3/2020,Honduras,222,3,15
4/3/2020,Hungary,623,43,26
4/3/2020,Iceland,1364,309,4
4/3/2020,India,2567,192,72
4/3/2020,Indonesia,1986,134,181
4/3/2020,Iran,53183,17935,3294
4/3/2020,Iraq,820,226,54
4/3/2020,Ireland,4273,5,120
4/3/2020,Israel,7428,403,40
4/3/2020,Italy,119827,19758,14681
4/3/2020,Jamaica,47,2,3
4/3/2020,Japan,2617,514,63
4/3/2020,Jordan,310,58,5
4/3/2020,Kazakhstan,464,29,6
4/3/2020,Kenya,122,4,4
4/3/2020,"Korea, South",10062,6021,174
4/3/2020,Kosovo,126,10,1
4/3/2020,Kuwait,417,82,0
4/3/2020,Kyrgyzstan,130,6,1
4/3/2020,Laos,10,0,0
4/3/2020,Latvia,493,1,1
4/3/2020,Lebanon,508,50,17
4/3/2020,Lesotho,0,0,0
4/3/2020,Liberia,7,0,0
4/3/2020,Libya,11,0,1
4/3/2020,Liechtenstein,75,0,0
4/3/2020,Lithuania,696,7,9
4/3/2020,Luxembourg,2612,500,31
4/3/2020,MS Zaandam,9,0,2
4/3/2020,Madagascar,70,0,0
4/3/2020,Malawi,3,0,0
4/3/2020,Malaysia,3333,827,53
4/3/2020,Maldives,19,13,0
4/3/2020,Mali,39,0,3
4/3/2020,Malta,202,2,0
4/3/2020,Mauritania,6,2,1
4/3/2020,Mauritius,186,0,7
4/3/2020,Mexico,1688,633,60
4/3/2020,Moldova,591,26,8
4/3/2020,Monaco,64,3,1
4/3/2020,Mongolia,14,2,0
4/3/2020,Montenegro,174,1,2
4/3/2020,Morocco,791,57,48
4/3/2020,Mozambique,10,0,0
4/3/2020,Namibia,14,3,0
4/3/2020,Nepal,6,1,0
4/3/2020,Netherlands,15821,260,1490
4/3/2020,New Zealand,868,103,1
4/3/2020,Nicaragua,5,0,1
4/3/2020,Niger,120,0,5
4/3/2020,Nigeria,210,25,4
4/3/2020,North Macedonia,430,20,12
4/3/2020,Norway,5370,32,59
4/3/2020,Oman,252,57,1
4/3/2020,Pakistan,2686,126,40
4/3/2020,Panama,1475,10,37
4/3/2020,Papua New Guinea,1,0,0
4/3/2020,Paraguay,92,6,3
4/3/2020,Peru,1595,537,61
4/3/2020,Philippines,3018,52,136
4/3/2020,Poland,3383,56,71
4/3/2020,Portugal,9886,68,246
4/3/2020,Qatar,1075,93,3
4/3/2020,Romania,3183,283,133
4/3/2020,Russia,4149,281,34
4/3/2020,Rwanda,89,0,0
4/3/2020,Saint Kitts and Nevis,9,0,0
4/3/2020,Saint Lucia,13,1,0
4/3/2020,Saint Vincent and the Grenadines,3,1,0
4/3/2020,San Marino,245,21,30
4/3/2020,Sao Tome and Principe,0,0,0
4/3/2020,Saudi Arabia,2039,351,25
4/3/2020,Senegal,207,66,1
4/3/2020,Serbia,1476,0,39
4/3/2020,Seychelles,10,0,0
4/3/2020,Sierra Leone,2,0,0
4/3/2020,Singapore,1114,282,5
4/3/2020,Slovakia,450,10,1
4/3/2020,Slovenia,934,70,20
4/3/2020,Somalia,7,1,0
4/3/2020,South Africa,1505,95,9
4/3/2020,South Sudan,0,0,0
4/3/2020,Spain,119199,30513,11198
4/3/2020,Sri Lanka,159,24,4
4/3/2020,Sudan,10,2,2
4/3/2020,Suriname,10,0,1
4/3/2020,Sweden,6131,205,358
4/3/2020,Switzerland,19606,4846,591
4/3/2020,Syria,16,0,2
4/3/2020,Taiwan*,348,50,5
4/3/2020,Tajikistan,0,0,0
4/3/2020,Tanzania,20,3,1
4/3/2020,Thailand,1978,612,19
4/3/2020,Timor-Leste,1,0,0
4/3/2020,Togo,40,17,3
4/3/2020,Trinidad and Tobago,98,1,6
4/3/2020,Tunisia,495,5,18
4/3/2020,Turkey,20921,484,425
4/3/2020,US,275798,9707,9260
4/3/2020,Uganda,48,0,0
4/3/2020,Ukraine,1072,22,27
4/3/2020,United Arab Emirates,1264,108,9
4/3/2020,United Kingdom,38689,208,4467
4/3/2020,Uruguay,386,86,4
4/3/2020,Uzbekistan,227,25,2
4/3/2020,Venezuela,153,52,7
4/3/2020,Vietnam,237,85,0
4/3/2020,West Bank and Gaza,194,21,1
4/3/2020,Western Sahara,0,0,0
4/3/2020,Yemen,0,0,0
4/3/2020,Zambia,39,2,1
4/3/2020,Zimbabwe,9,0,1
4/4/2020,Afghanistan,299,10,7
4/4/2020,Albania,333,99,20
4/4/2020,Algeria,1251,90,130
4/4/2020,Andorra,466,21,17
4/4/2020,Angola,10,2,2
4/4/2020,Antigua and Barbuda,15,0,0
4/4/2020,Argentina,1451,279,43
4/4/2020,Armenia,770,43,7
4/4/2020,Australia,5550,701,30
4/4/2020,Austria,11781,2507,186
4/4/2020,Azerbaijan,521,32,5
4/4/2020,Bahamas,28,0,4
4/4/2020,Bahrain,688,423,4
4/4/2020,Bangladesh,70,30,8
4/4/2020,Barbados,52,0,0
4/4/2020,Belarus,440,53,5
4/4/2020,Belgium,18431,3247,1283
4/4/2020,Belize,4,0,0
4/4/2020,Benin,16,2,0
4/4/2020,Bhutan,5,2,0
4/4/2020,Bolivia,139,1,10
4/4/2020,Bosnia and Herzegovina,624,30,21
4/4/2020,Botswana,4,0,1
4/4/2020,Brazil,10360,127,445
4/4/2020,Brunei,135,66,1
4/4/2020,Bulgaria,503,34,17
4/4/2020,Burkina Faso,318,66,16
4/4/2020,Burma,21,0,1
4/4/2020,Burundi,3,0,0
4/4/2020,Cabo Verde,7,0,1
4/4/2020,Cambodia,114,50,0
4/4/2020,Cameroon,555,17,9
4/4/2020,Canada,12978,2577,218
4/4/2020,Central African Republic,8,0,0
4/4/2020,Chad,9,0,0
4/4/2020,Chile,4161,528,27
4/4/2020,China,82543,76946,3330
4/4/2020,Colombia,1406,85,32
4/4/2020,Comoros,0,0,0
4/4/2020,Congo (Brazzaville),22,2,2
4/4/2020,Congo (Kinshasa),154,3,18
4/4/2020,Costa Rica,435,13,2
4/4/2020,Cote d'Ivoire,245,25,1
4/4/2020,Croatia,1126,119,12
4/4/2020,Cuba,288,15,6
4/4/2020,Cyprus,426,33,11
4/4/2020,Czechia,4472,78,59
4/4/2020,Denmark,4269,1379,161
4/4/2020,Diamond Princess,712,619,11
4/4/2020,Djibouti,50,8,0
4/4/2020,Dominica,14,0,0
4/4/2020,Dominican Republic,1488,16,68
4/4/2020,Ecuador,3465,100,172
4/4/2020,Egypt,1070,241,71
4/4/2020,El Salvador,56,2,3
4/4/2020,Equatorial Guinea,16,1,0
4/4/2020,Eritrea,29,0,0
4/4/2020,Estonia,1039,59,13
4/4/2020,Eswatini,9,0,0
4/4/2020,Ethiopia,38,4,0
4/4/2020,Fiji,12,0,0
4/4/2020,Finland,1882,300,25
4/4/2020,France,69500,15572,7574
4/4/2020,Gabon,21,1,1
4/4/2020,Gambia,4,2,1
4/4/2020,Georgia,162,36,1
4/4/2020,Germany,96092,26400,1444
4/4/2020,Ghana,205,31,5
4/4/2020,Greece,1673,78,68
4/4/2020,Grenada,12,0,0
4/4/2020,Guatemala,61,15,2
4/4/2020,Guinea,111,5,0
4/4/2020,Guinea-Bissau,18,0,0
4/4/2020,Guyana,23,0,4
4/4/2020,Haiti,20,1,0
4/4/2020,Holy See,7,0,0
4/4/2020,Honduras,264,3,15
4/4/2020,Hungary,678,58,32
4/4/2020,Iceland,1417,396,4
4/4/2020,India,3082,229,86
4/4/2020,Indonesia,2092,150,191
4/4/2020,Iran,55743,19736,3452
4/4/2020,Iraq,878,259,56
4/4/2020,Ireland,4604,25,137
4/4/2020,Israel,7851,427,44
4/4/2020,Italy,124632,20996,15362
4/4/2020,Jamaica,53,7,3
4/4/2020,Japan,3139,514,77
4/4/2020,Jordan,323,74,5
4/4/2020,Kazakhstan,531,36,5
4/4/2020,Kenya,126,4,4
4/4/2020,"Korea, South",10156,6325,177
4/4/2020,Kosovo,135,16,1
4/4/2020,Kuwait,479,93,1
4/4/2020,Kyrgyzstan,144,9,1
4/4/2020,Laos,10,0,0
4/4/2020,Latvia,509,1,1
4/4/2020,Lebanon,520,54,17
4/4/2020,Lesotho,0,0,0
4/4/2020,Liberia,10,3,1
4/4/2020,Libya,18,0,1
4/4/2020,Liechtenstein,77,0,1
4/4/2020,Lithuania,771,7,11
4/4/2020,Luxembourg,2729,500,31
4/4/2020,MS Zaandam,9,0,2
4/4/2020,Madagascar,70,0,0
4/4/2020,Malawi,4,0,0
4/4/2020,Malaysia,3483,915,57
4/4/2020,Maldives,19,13,0
4/4/2020,Mali,41,1,3
4/4/2020,Malta,213,2,0
4/4/2020,Mauritania,6,2,1
4/4/2020,Mauritius,196,7,7
4/4/2020,Mexico,1890,633,79
4/4/2020,Moldova,752,29,12
4/4/2020,Monaco,66,3,1
4/4/2020,Mongolia,14,2,0
4/4/2020,Montenegro,201,1,2
4/4/2020,Morocco,919,66,59
4/4/2020,Mozambique,10,1,0
4/4/2020,Namibia,14,3,0
4/4/2020,Nepal,9,1,0
4/4/2020,Netherlands,16727,262,1656
